moreInfoLink,dates,tickets,latitude,title,website,ticketPhone,zipcode,image,state,email,longitude,venue,description,city,address
http://www.artshound.com/event/detail/441174135/Rosanne_Hudson_Fusion_plus_10_Artists_TXT,04/02/2011-05/05/2011,Free and open to the public.,29.7454598,Rosanne Hudson: Fusion (plus 10+ Artists: TXT),http://www.archwaygallery.com,713-522-2409,77006,http://www.artshound.com/sites/artshound.com/images/event/441174135/daybreakhudson_medium.jpg,TX,,-95.4020759,Archway Gallery (Dunlavy),"Archway Gallery presents Fusion by artist Rosanne Hudson and TXT by 10+ Artists at Archway Gallery. Exhibition on view April 2 &ndash; May 5, 2011.&nbsp; The artists will be on hand to visit with guests first-hand during the exhibition opening reception on Saturday, April 2 from 5 &ndash; 8 pm at the gallery, with an artists&rsquo; talk at 5:30 pm. Light refreshments and valet parking provided.</p> <p>Archway Gallery presents Fusion, featuring new work from artist Rosanne Hudson, alongside TXT, a special exhibition featuring the collective of female artists known as 10+Artists of which Hudson is an active member. Hudson has several pieces in the TXT portion of the exhibit. <br> <br> Hudson chose Fusion as the title of her exhibition because her new body of work fuses together her past painting styles. This gives her work a thread of continuity that blends her artistic explorations. An oriental flair is present in much of her work, which evolves into occidental shapes, colors and textures, yet blends into her non-representational, contemporary style. <br> <br> &ldquo;Sometimes you have to walk away, returning even months later, to find that element of design and fusion of colors that brings a piece back to life and to completion,&rdquo; said Hudson.<br> <br> Hudson has developed her abilities by participating in continuous art education. She has studied at the University of Arizona, Glassell School of Art, North Harris County Junior College and London University. Hudson has taken private and group lessons, and has studied with many renowned Houston and nationally known artists through attendance at art workshops and seminars. She&rsquo;s affiliated with numerous arts organizations including: National Collage Society, Inc; International Society of Experimental Artists (ISEA); Watercolor Art Society-Houston; Art League, Houston, First Frontier Collage Society; Visual Arts Alliance; Society of Layerists in Multi Media (SLMM); and more.<br> <br> Hudson is a member of 10+ Artists salon and has several pieces in the TXT portion of the exhibit. 10+Artists is a Houston based artists group that has been gathering monthly for more than 16 years to share their lives, objectively review their art work and support each other on their individual artistic journeys. TXT explores the written word as communication. Each artist took into consideration different languages and time frames of expressing thought. <br> <br> &ldquo;Through this last decade we have seen the written word morph into the least amount of letters possible to accommodate electronic devices,&rdquo; said artist Suzan Kraus, one of the featured TXT artists at Archway Gallery. &ldquo;Regardless of a word's length or type face, text is still one of man's greatest accomplishments and TXT abbreviated communication will continue to be part of our lives for generations.&rdquo;<br> <br> Along with Rosanne Hudson, other 10+ Artists exhibiting in the TXT show include: Mary Davis, Shirley Ehrle, Kathy Farr, Kathy Gava, Suzan Kraus, Nancy Lickson, Mary Jo McGarvey, Diane McCarten, Linda Penrod, Kim Rootes, Janet Ruffin, Maidie Rutherford, Mary Stone and Mary Wilbanks. For more on 10+ Artists visit http://10plusartists.blogspot.com. <br> <br> ABOUT ARCHWAY GALLERY<br> Archway Gallery, one of Houston&rsquo;s and the nation&rsquo;s oldest artist owned and operated galleries, is located at 2305 Dunlavy and is open Monday &ndash; Saturday from 10 am &ndash; 6 pm and Sunday from 1 &ndash; 5 pm. Since 1976, Archway Gallery has been exhibiting the work of the area&rsquo;s finest artists, providing a great selection of affordable, high quality art including sculpture, pottery and painting in a variety of media and styles. Artists are always on site, offering visitors a unique experience to meet the artist who created the work, offering a personal insight about the process behind their creativity.</p> <p>The gallery offers a &ldquo;Tea and Tour&rdquo; program, providing visitors with a free artist-led tour of the current exhibition, followed by tea and refreshments. In addition to monthly exhibitions, Archway also hosts a variety of demonstrations and monthly readings for local writers and authors. With 30 artist-members, Archway Gallery is THE destination in the Houston area for art.</p> <p>For more information, visit ArchwayGallery.com or call 713.522.2409. Become a fan on Facebook.</p> <p>Pictured above: Daybreak, By Rosanne Hudson.&nbsp;</p>			</p>    			<br><br>",Houston,2305 Dunlavy
http://www.artshound.com/event/detail/441179917/Maria_Hughes_Dreaming_in_Color,04/01/2011-05/05/2011,Free and open to the public.,29.758715,Maria Hughes: Dreaming in Color,http://www.canalstreetgallery.com/,713-228-3848,77003,http://www.artshound.com/sites/artshound.com/images/event/441179917/mariahughes_medium.jpg,TX,,-95.347724,Canal Street Gallery,"Canal Street Gallery presents the exhibition Maria Hughes: Dreaming in Color.&nbsp; Reception with the artist&nbsp;Friday, April 8, &nbsp;6 p.m. - 9 p.m.; On view April 1- May 5.</p> <p>The monotype experience &ndash; a unique, original piece of art.</p> <p>The artist writes about her life:</p> <p>I was born in Nuevo Laredo, Mexico a city founded in 1848 by families that were originally living in what is now Laredo, Texas. It is a city now connected to the U.S. by the R&iacute;o Grande River, three international bridges and a rail bridge. To the west of Nuevo Laredo is the vast expanse of the Chihuahuan Desert. To the south and west soar the Sierra Madre Oriental Mountains, and to the east lie the depths of the Gulf of Mexico. Growing up I was immersed in the colors, textures and lines of these natural elements. They were the playgrounds and landscapes of my imagination, my dreams filled with their colors.</p> <p>When I moved to Houston to study art at The Museum of Fine Arts, Houston, classes were taught in the basement of the museum. I decided I wanted to incorporate my love of art with my passion for teaching so I began studies at the University of Houston where I graduated with a Bachelors of Science in Art Education. The journey led me to become an art teacher for the Houston Independent School District where I educated and encouraged a new generation of artists. After several years of teaching art, I received a Masters of Education in Guidance and Counseling from Texas A &amp; M University. I was called to work with children as a counselor in various HISD Schools and although I enjoyed cultivating the youth of tomorrow, I never found time or energy to work on my own pieces.</p> <p>As soon as I retired, I immediately returned to where I left off, my first love &ndash; creating works of art. Creating art is the way I express my feelings for the world. Color, texture, and line are important in my paintings. Some pieces I create represent the beginning of the universe. I use intensity of color, movement, line, and visual texture to portray the energy I imagine it took for the world to come into being. I also utilize these elements in my landscapes to express the beauty I see in nature. My Mexican heritage is an influence in my recurring use of vivid colors and rural scenes. Presently I am painting with acrylics on canvas and creating monotypes. I have also done collages. I continue to take classes at the Art League because I enjoy the comradeship since most of my work is done in my home. </p> <p>It is my hope that my work is an experience evoking the joy I had creating them. </p> <p>The artist writes about her work: </p> <p>I create a monotype by painting with water-based paints on a plexiglass plate. To create visual texture, several layers of colors are applied to the plate. Each layer is allowed to dry thoroughly before the next layer is applied. When the painting is complete and dry, the printing process begins. The paper to be printed is wetted, planked between blotters to remove the excess moisture, then placed over the image painted on the plate and run through the press. The dampened paper re-wets the image on the plate and the image is transferred to the paper. It is like magic when you pull the monotype. Of course, the magic does not work all of the time. Only one monotype is printed from the plate as compared to a monoprint, which is one of a series. When you purchase a monotype, you are acquiring an original piece of art, not a printed copy.</p> <p>Like all things in the natural world, each monotype is unique.</p> <p>About Canal Street Gallery<br> Located blocks away from Minute Maid Park, this downtown gallery features the original works of its eight board members, as well as rotating work from resident and visiting artists. Canal Street Gallery also serves as a classroom, where current artists share their talents with students. www.canalstreetgallery.com.&nbsp;&nbsp;</p>			</p>    			<br><br>",Houston,2219 Canal Street
http://www.artshound.com/event/detail/441182023/Watercolor_Art_SocietyHouston_WASH_April_Watermedia_Membership_Exhibition,04/22/2011-05/05/2011,Free and open to the public.,29.7431508,Watercolor Art Society-Houston (WAS-H)  April Watermedia Membership Exhibition,http://www.watercolorhouston.org,713-942-9966,77006,http://www.artshound.com/sites/artshound.com/images/event/441182023/1stjackiel300_medium.jpg,TX,,-95.38872,Watercolor Art Society-Houston,"The Watercolor Art Society-Houston (WAS-H) presents the April Watermedia Membership Exhibition. Opening reception on Friday, April 22, 6 pm- 8 pm at the WAS-H Gallery, 1601 W. Alabama @ Mandell. On view through May 5th.</p> <p>Spring is here ! It&rsquo;s that time of the year for change and new life! Come on out and see a wonderful selection of paintings the Watercolor Art Society-Houston (WAS-H) is reserving for one and all as we announce the April Watermedia Exhibit juried by Keith McNay.</p> <p>Artist and juror, Keith McNay, has a degree in Graphic Design from Stephen F. Austin State University. His goal is to combine beautiful colors and good composition to create a &quot;look&quot;, that the painting was created spontaneously. Keith's paintings have been sold to collectors across the United States and Mexico. Website:&nbsp;&nbsp;www.McNayart.com. <br> <br> About WAS-H: The Watercolor Art Society-Houston is located in the heart of the Museum District&mdash;we are a non-profit organization, established in 1975 and boast over 600 members at this time. Our outreach programs are very significant in the community for both young and old.</p> <p>We have weekly classes for Seniors at the WAS-H gallery located at 1601 W. Alabama and for young patients at Texas Children&rsquo;s Hospital. We provide a yearly scholarship to a graduating HSPVA student who will major in the Visual Arts at college. Our on-going goal is to bring the joy and love of watercolor art to all within our reach and beyond.</p> <p>Gallery hours: Tuesday &ndash; Saturday, 10 am &ndash; 3 PM. 713-942-9966 www.watercolorhouston.org. <br> <br> Credits to WAS-H artist: &ldquo;Sea Self-Portrait&rdquo; by Jackie Liddell.</p>			</p>    			<br><br>",Houston,1601 West Alabama @ Mandell
http://www.artshound.com/event/detail/440836339/Starry_Night_Express,01/01/2010-05/06/2011,,29.7211108,Starry Night Express,http://www.hmns.org,(713) 639-4629,77030,http://www.artshound.com/sites/artshound.com/images/event/440836339/starry_night_express_medium.jpg,TX,,-95.3896015,Houston Museum of Natural Science - Burke Baker Planetarium,"The Burke Baker Planetarium at the Museum of Natural Science is offering a show for stargazers of all ages with both live and pre-recorded sections.&nbsp; First the planetarium operator tours the night sky for the night and the upcoming weekend. Audiences can practice finding constellations, planets, the moon, meteor showers and the Milky Way band. <br> <br> Then the show will drop into Starry Night Express, a star party led by Laurence Fishburne. From this country setting, the show takes audiences through the solar system and into the Universe. <br> <br> Breathtaking images from the Hubble Space Telescope hover and combine to show the life cycle of stars. Audiences experience the eventual collision of our Milky Way Galaxy with the neighboring Andromeda Galaxy as visualized by the Space Telescope Science Institute. Then visitors plunge down and sweep through the gigantic Valles Marineris canyon, simulated by the Centre for Astrophysics and Supercomputing at Swinburne University of Technology, using the latest data from the Mars Global Surveyor. <br> <br> This show delivers the night sky and interprets its wonders all in one spectacular experience.</p>			</p>    			<br><br>",Houston,5555 Hermann Park Drive
http://www.artshound.com/event/detail/441182381/TLC_Artists_in_Residence_Reception,05/06/2011,Free and open to the public.,29.7268275,TLC² Artists in Residence Reception,http://www.mitchellcenterforarts.org/?page_id=850,713.743.5749,77204-4016,http://www.artshound.com/sites/artshound.com/images/event/441182381/allisonhuntermaycmcadofer_medium.jpg,TX,mitchellcenter@uh.edu,-95.3462024,University of Houston - Lyndall Finley Wortham Theatre,"The Cynthia Woods Mitchell Center for the Arts and University of Houston Texas Learning &amp; Computation Center(TLC2) join together for a reception featuring inaugural TLC2 Artists in Residence Allison Hunter and Chuck Ivy. Friday, May 6 at 6pm, it's the TLC&sup2; Artists in Residence Reception.</p> <p>Honey Bee, an experimental video by artist Allison Hunter, explores the fascinating nature, fragility, and study of the Western honey bee using a combination of live and computer-constructed 3D footage. Hunter is known for photography and video that make people think about how they perceive and respond to elements of the world around them that are often marginalized or overlooked. She hopes to raise awareness of the vital role honey bees play in industrial agriculture, science and the military through her latest video (approximately ten minutes, with sound) to be screened in 3D at the TLC2 visualization lab.</p> <p>Chuck Ivy&lsquo;s InfraRed Musical Activity (IRMA) combines 2500 year old Pythagorean musical scales, performance techniques developed by L&eacute;on Theremin in the 1920s, and this year&rsquo;s top selling video game controller to make an instrument that anyone can play without any special training. Inspired by the New Interfaces for Musical Expression (NIME) movement, IRMA explores the freedom of full body motion tracking while providing the performer visual feedback in the form of a 3D display.</p> <p>The mission of the Texas Learning &amp; Computation Center (TLC2) is to foster and support interdisciplinary research, education, and training in computational sciences and engineering through centers, laboratories, and individual faculty initiatives. TLC2 has state of the art computation, visualization, and educational facilities for environmental studies, biological, biomedical, and energy research, undergraduate and graduate education, and teacher training.</p> <p>LOCATION: A reception will take place in the University of Houston Cynthia Woods Mitchell Center for the Arts, Wortham Theatre lobby, Entrance 16 off Cullen Blvd., prior to walking to the Texas Learning &amp; Computation Center located 218 Philip G. Hoffman Hall.</p> <p>ADMISSION: Free</p> <p>MORE INFORMATION: www.mitchellcenterforarts.org.</p> <p>Pictured:&nbsp; Top image Chuck Ivy, bottom image Allison Hunter.</p>			</p>    			<br><br>",133 Wortham<br />						Houston,School of Theatre Office
http://www.artshound.com/event/detail/441197635/_2011_Spring_Sale_Benefit_Marty_a_Montrose_Art_Party_benefiting_ALH_Healing_Art,04/29/2011-05/06/2011,Free and open to the public.,29.7513506,"2011 Spring Sale + Benefit: Marty, a Montrose Art Party, benefiting ALH Healing Art",http://www.artleaguehouston.org,713-523-9530,77006,http://www.artshound.com/sites/artshound.com/images/event/441197635/marty[1].jpgmain_medium.jpg,TX,info@artleaguehouston.org,-95.3919567,Art League Houston,"Art League Houston presents their 2011 Spring Sale + Benefit: Marty, a Montrose Art Party, benefiting the ALH Healing Art Program. Chaired by Suzanne Colmenero and Bobby Bass. Opening Reception &amp; Sale Friday, April 29, 2011, 6:00 to 9:00 p.m.<br> <br> This event features an exciting selection of artwork for sale by ALH Healing Art students, as well as works by the ALH Studio School students in the main and project galleries. The exhibition will be on view from April 29 to May 6.<br> <br> Boogie along with the DJ's disco tunes while delighting in savory treats by Butter &amp; Co., delicious desserts courtesy of Whole Foods, and tasty beverages from Saint Arnold Brewing Company. Entry to the benefit is free and open to the public.<br> <br> A portion of artwork and concession proceeds will help support Art League Houston's Healing Art program, which provides free art instruction and supplies to adults living with serious illness and physical disabilities. Please join us in supporting this unique and valuable program, while enjoying the opportunity to purchase amazing artwork by amazing artists at affordable prices!<br> <br> About Art League Houston's Healing Art Program: In 1990, Art League Houston (ALH) founded its free Healing Art program for adults living with HIV+/AIDS. In 1995, ALH provided additional Healing Art classes to serve adults living with other severe illnesses including cancer, multiple sclerosis, fibromyalgia, and physical disabilities.</p> <p>The ALH Healing Art program is the only one of its kind for adults in Houston,&nbsp; outside of hospital or clinical settings. ALH Healing Art classes are offered free of charge. ALH teaching artists Kermit Eisenhut and Emily Sloan instruct Healing Art students in painting, collage, drawing, and mixed media. In addition, ALH provides Healing Art students with opportunities to exhibit and sell their art each year.<br> <br> About the Art League School: Through the Art League School, ALH offers a wide array of affordable classes and workshops for adults taught by many of Houston's outstanding visual artists. The Art League School offers courses in oil, acrylic, and watercolor painting, classical portrait, figure, abstract, and landscape painting, drawing fundamentals, figure drawing, jewelry making, printmaking, assemblage, and principles of design.<br> <br> Art League Houston, located at 1953 Montrose, was founded in 1948 and incorporated as a non-profit organization in 1953. The mission of Art League Houston is to cultivate awareness, appreciation, and accessibility of contemporary visual art. It fulfills its mission through exhibitions, the Art League School, the Texas Artist of the&nbsp; Year program, and outreach programming which includes a drawing lab for high school students, residencies in Houston I.S.D. schools, workshops for families, winter&nbsp; and summer art camps for youth, and its Healing Art program for adults living with illness and disability.<br> <br> Art League Houston wishes to thank its many generous donors for their support.<br> <br> CONTACT US<br> 1953 Montrose Blvd<br> Houston, TX 77006&nbsp;<br> www.artleaguehouston.org <br> info@artleaguehouston.org &nbsp;<br> P 713-523-9530<br> <br> Galleries are open 9-5 Monday through Friday and Saturday from 11-5.</p>			</p>    			<br><br>",Houston,1953 Montrose Blvd.
http://www.artshound.com/event/detail/441021489/Architecture_Center_Houston_ArCH_Buffalo_Bayou_Walking_Tour,05/07/2011,Reservations are not required but appreciated.&nbsp; Cash/check only at the door. Credit card purchases must be in advance. Call 713.520.0155 for tickets.,29.7627808,Architecture Center Houston (ArCH) Buffalo Bayou Walking Tour,http://www.aiahouston.org/,(713) 520-0155,77002,http://www.artshound.com/sites/artshound.com/images/event/441021489/allenslanding_medium.jpg,TX,,-95.3616058,Downtown Houston - Main Street/Market Square Historic District,"Architecture Center Houston (ArCH) presents a&nbsp;Buffalo Bayou&nbsp;Walking Tour, Saturday,&nbsp;May 7&nbsp;at 10am. &nbsp;Meet at Market Square Park, 301 Milam St.</p> <p>Explore the city from a vantage point most people don&rsquo;t see: the waterway that gave Houston life and has been its backbone for 175 years. Architecture Center Houston (ArCH), with the cooperation of Buffalo Bayou Partnership, invite you to a stroll along Buffalo Bayou Parkway for an overview of downtown Houston&rsquo;s history and architecture from its beginnings in 1836 to the efforts to revitalize the central city today.</p> <p>The tour showcases the innovative bayou reclamation efforts of the City of Houston, Harris County, and Buffalo Bayou Partnership, while topically discussing history and preservation, contemporary architecture, the bayou, and adjacent parkland.<br> <br> Selected landmark structures along the tour route:<br> A Allen&rsquo;s Landing Park and Main Street Viaduct, (pictured) B San Jacinto Jail, C University of Houston Downtown: One Main Building, D Historic warehouses on Commerce Avenue, E Remnants of Houston Ice &amp; Brewing Co. complex, F Buffalo Bayou bridge complex, G U.S. Post Offic,e H Preston Avenue Bridge and Sesquicentennial Park Commons, I Wortham Theater Center, J Sesquicentennial Park promenade and entrance, K Bayou Place, L Downtown Aquarium, M Sabine-to-Bagby Promenade, N Hobby Center, O City Hall P Bob Casey Federal Building.</p> <p>About Architecture Center:<br> Architecture Center Houston (ArCH) houses offices of the American Institute of Architecture, Houston Chapter, the Architecture Center Houston Foundation, a gallery for rotating architecture-related exhibitions, meeting rooms, and a terrace overlooking Buffalo Bayou. ArCH aims to promote awareness, understanding, and appreciation of the ways in which architecture and urban design influence and enhance the quality of life in our community.</p> <p>For general inquiries, please call 713.520.0155, or visit www.aiahouston.org &nbsp;online.</p> <p>About Buffalo Bayou Partnership:<br> The Buffalo Bayou Partnership is a non-profit organization that oversees Buffalo Bayou improvements. The Partnership coordinates the integration of major amenities into the Bayou greenbelt and seeks ways to increase community involvement through pedestrian, boating and biking amenities, permanent and temporary art installations, and other natural and built attractions.</p> <p>For general inquiries, please call 713.752.0314, or visit the Partnership online at www.buffalobayou.org.</p>			</p>    			<br><br>",Houston,Travis St. at Congress Ave.
http://www.artshound.com/event/detail/441091231/First_Saturday_Arts_Market_In_The_Heights_,05/07/2011,Free Admission and Parking.,29.8026948,First Saturday Arts Market In The Heights,http://www.firstsaturdayartsmarket.com,(713) 802-1213,77008,http://www.artshound.com/sites/artshound.com/images/event/441091231/dec2010promimage_medium.jpg,TX,artvalet@gmail.com,-95.4075969,Wind Water Gallery,"First Saturday Arts Market Saturday May 7, and&nbsp;another&nbsp;daytime show of the fall/winter season, 11am-6pm, on the parking lot of Wind Water Gallery at 548 W. 19th St. at Lawrence St. Several dozen artists showcase their paintings, sculpture, photography, jewelry and handmade wares in as many white canopied tents.</p> <p>It's the last daytime show until Fall!</p> <p>Houston&rsquo;s only monthly outdoor art and fine craft show is a staple of the Heights art scene: Nearly every art medium is represented, including artist-designed clothing; cards and stationary; oil, acrylic and watercolor paintings; international photography; and jewelry of unparalleled quality. Artists working in glass, ceramic, paper, metal and wood can be found at the market this summer, offering work in a variety of styles -- even the latest fad, steampunk.</p> <p>Located on the Wind Water Gallery parking lot at 548 West 19th Street at Lawrence Street, the market is open year 'round on the first Saturday of each month, 6 to 10 p.m. from June through September, and 11 a.m. to 6 p.m. October through May. Admission and nearby parking are free.</p> <p>Music in&nbsp;May will be from&nbsp;Featured Performer Kenneth Scott at 3pm.</p> <p>Houston's soul-rocker, Kenneth Scott, considers himself as much of a spiritual activist as a songwriter &amp; performer. His songs are full of themes that are common to us all and link the human condition to a higher purpose. He performs with the punch of a modern day prophet, displaying a fury in his live shows that will make even the cynical believe.<br> <br> For more info - http://kennethscott.com/.</p>			</p>    			<br><br>",Houston,548 W. 19th Street
http://www.artshound.com/event/detail/441130657/Luminary_Workshop_with_Lisa_Wilson,05/07/2011,,29.7199611,Luminary Workshop with Lisa Wilson,http://www.ricegallery.org/new/calendar/,713.348.5770,77005,http://www.artshound.com/sites/artshound.com/images/event/441130657/luminary2_medium.jpg,TX,azf1@rice.edu,-95.3986645,Rice Gallery,"Rice Gallery presents a Luminary Workshop with Lisa Wilson, Saturday, May 7, 9am-4pm.</p> <p>Embellish your spring table with a glittering, copper silhouette luminary. Metalsmith Lisa Wilson will teach participants basic metalworking techniques, including piercing, surfacing, and patination, as well as how to use small saw blades, sodium bisulfate, and acetelyne torches. Participants will leave with a completed luminary.</p> <p>Wilson is currently an artist-in-residence at the Houston Center for Contemporary Craft.</p> <p>Fee $100, includes lunch, materials, use of tools, and Rice parking; $85 for Rice Gallery members; $60 for students. Enrollment limited to 15; participants must be at least 18 years of age.</p> <p>&nbsp;</p> <p>&nbsp;</p>			</p>    			<br><br>",352 Sewall Hall<br />						Houston,6100 Main Street
http://www.artshound.com/event/detail/441180813/Lone_Star_Modernism_A_Celebration_of_MidCentury_Texas_Art,04/01/2011-05/07/2011,Free and open to the public.,29.745008,Lone Star Modernism: A Celebration of Mid-Century Texas Art,http://www.reavesart.com,713-521-7500,77019,"http://www.artshound.com/sites/artshound.com/images/event/441180813/preusser,_ecclesia,_1952main_medium.jpg",TX,,-95.408496,William Reaves Fine Art,"William Reaves Fine Art presents Lone Star Modernism: A Celebration of Mid-Century Texas Art, on view April 1 &ndash; May 7, 2011.</p> <p>The years between 1945 and 1970, roughly coinciding with the end of World War II and the advent of Viet Nam, were exciting and energetic times for Texas artists. The state&rsquo;s entire art enterprise seemed alive and teeming with energetic and creative growth. The result was a generation of Texas artists who were prodigious in creative output, and who collectively generated an oeuvre of Texas paintings diverse in style and composition. This generation served as progenitors of the abstract in Texas art, and the modernist themes which they introduced are cause for celebration!</p> <p>In this exhibition entitled Lone Star Modernism, William Reaves Fine Art does exactly that! The gallery pays tribute to 40 of the state&rsquo;s leading mid-century artists, and offers viewers a rich mosaic of the progressive styles and enriched subject matter these artists pioneered in Texas art during this dynamic period. <br> <br> Artists included in this exhibition are:<br> David Adickes, John Alexander, Jack Boynton, Lamar Briggs, Lowell Collins, Bill Condon, Ben Culwell, Ed Curry, Don Edelman, Constance Forsyth, Frank Freed, Henri Gadbois, William Hoey, Dorothy Hood, Otis Huband, Amy Freeman Lee, William Lester, Paul Lewis, Anthony Martin, Paul Maxwell, Leila McConnell, Herb Mears, Hermit Oliver, Joseph Polley Paine, Olive Pemberton, Robert Preusser, Bill Reily, Robert Rogan, Charles Schorre, Don Snell, Chester Snowden, Erik Sprohge, Richard Stout, Stella Sullivan, Jack Tinkle, McKie Trotter, Patty Waldrip-Taylor, Robert Weimerskirch, Ralph White.<br> <br> These artists were among the most prominent of the mid-century period. Their works were consistently juried into the group exhibitions of the state&rsquo;s most prestigious museums. Many gained national prominence through their participation in significant national exhibitions as well. Most shown here have been long-since acknowledged through the inclusion of their work in the permanent collections of leading art institutions. All were actively showing at significant galleries in major Texas cities, and many served as art instructors at museums and universities within the state.<br> <br> The most significant record of their artistic accomplishments, or course, is the art which they have produced. To that end, the more than 50 works shown in this exhibition reflect the quality and inventiveness of their artistic production, and are certain to appeal. We encourage patrons to avail themselves of this magnificent exhibition of mid-century work, and join us for this Celebration of Lone Star Modernism. <br> <br> This exhibition runs concurrently with the exhibition Richard Stout: The Early Years.</p> <p>Pictured:&nbsp;&nbsp;a work by&nbsp;Robert Preusser.&nbsp; (detail above, full image below).</p>			</p>    			<br><br>",Houston,2313 Brun Street
http://www.artshound.com/event/detail/441180803/Regine_Schumann_Chameleon,04/02/2011-05/07/2011,Free and open to the public.,29.745005,Regine Schumann: Chameleon,http://www.gallerysonjaroesch.com,713.659.5424,77004,http://www.artshound.com/sites/artshound.com/images/event/441180803/regineschuman1.jpgmain_medium.jpg,Tx,,-95.370163,Gallery Sonja Roesch,"The Gallery Sonja Roesch presents Regine Schumann:&nbsp;Chameleon. This exhibition featuring work by internationally known artist Regine Schumann will open Saturday, April 2, 2011, from 5-7pm, and is open regular hours until May 7, and from May 8 &ndash; 28, by appointment.</p> <p>Regine Schumann explores the fundamentals of color, light, and form through her objects. She uses black light, fluorescent Plexiglas and plastic light cords to transform space into a &ldquo;black box&rdquo; filled with a glowing constellation of her work. Even in natural light, Schumann&rsquo;s objects radiate an intense fluorescent hue.</p> <p>Her Plexiglas boxes consist of simple geometric forms. As the viewer moves around these objects, the constructed planes of different colored fluorescent Plexiglas begin to mix and create a visual play between reflections and overlays. She contrasts the stark construction of these boxes with soft, organically shaped crochet forms.</p> <p>Through the use of fluorescent color, these objects entertain both light and form emanating a strong material presence. They envelope the viewer in a sensory experience, shifting the perception of the space.</p> <p>Opening Reception: Saturday April 2, 2011, 5 &ndash; 7 pm<br> Exhibition from Saturday April 2 - May 7, 2011 with regular hours<br> May 8 &ndash; 28 by appointment</p> <p>GALLERY SONJA ROESCH focuses on reductive and concept-based art. This art deals with color, light, and the experimentation of alternative materials, creating a break or space in the visual norm. Its outcome is independent of popular styles, based on basic aesthetics, and emanates timelessness. Sonja Roesch founded the Gallery in 1991 in Germany. In 1996, she relocated to Houston, Texas and continues to pursue her vision with a program of international artists working with painting, drawing, and sculpture.<br> &nbsp;<br> Visit our website at www.gallerysonjaroesch.com&nbsp;for more information, or call 713.659.5424.</p>			</p>    			<br><br>",Houston,2309 Caroline St
http://www.artshound.com/event/detail/441180823/Richard_Stout_The_Early_Years,04/01/2011-05/07/2011,Free and open to the public.,29.745008,Richard Stout: The Early Years,http://www.reavesart.com,713-521-7500,77019,http://www.artshound.com/sites/artshound.com/images/event/441180823/greendomelarger.jpgmain_medium.jpg,TX,,-95.408496,William Reaves Fine Art,"William Reaves Fine Art presents Richard Stout: The Early Years, on view April 1 &ndash; May 7, 2011.</p> <p>William Reaves Fine Art offers an exquisite exhibition of early paintings by Richard Stout in honor of his receipt of CASETA&rsquo;s* 2010 Lifetime Achievement Award. This was the first time that this pre-eminent art history association formally recognized the career accomplishments of an abstract expressionist painter in Texas, and especially one who came to prominence in the latter half of the twentieth century.</p> <p>It was a fitting tribute to a remarkable Texan who has worked over six decades to produce a body of work of extraordinary quality. It was also an acknowledgement of Stout&rsquo;s contributions to the growth and vitality of the Houston art scene over the last half of the twentieth century through his distinguished career as an art instructor at The Museum School and The University of Houston.<br> <br> The dozen works selected for this show represent prime examples of Stout&rsquo;s earliest paintings during the late 50s and 60s. They underscore his skillful creation of bold compositions, through his use of sensitive brushwork and striking colors to produce stellar paintings, one after the other.</p> <p>This is a veritable jewel of a show, offering an intimate encounter with the works of a master Texas painter. A viewing at once reveals a painterly competence and compositional command rivaled by only a few Texas greats. Houstonians are fortunate to have artists of Stout&rsquo;s significance in our midst, and this small show only validates the laurels offered him over his long career by CASETA and so many others. It is a &ldquo;must see&rdquo; for art aficionados of the Bayou City, and a pleasure for all who love Texas art.</p> <p>This exhibition runs concurrently with the exhibition Lone Star Modernism: A Celebration of Mid-Century Texas Art.</p> <p>Pictured:&nbsp; Green Dome, Medium: oil/canvas Measurements: 20&quot; x 28&quot; Date Painted: 1962.&nbsp; (Detail above, full image below).</p>			</p>    			<br><br>",Houston,2313 Brun Street
