email,longitude,image,state,city,address,venue,to,description,latitude,from,moreInfoLink,title
,-80.2265545,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828793/caps_medium.jpg,FL,Fort Lauderdale,3100 Ray Ferrero Junior Boulevard,Rose and Alfred Miniaci Performing Arts Center,05/07/2011,"Hudson Vagabond Puppets uses bunraku puppetry to act out the familiar story of the cap salesman who falls asleep under a under a 10-foot tall canopy of trees and wake up without his wares! The second act is the story of three increasingly large billy-goats, attempting to cross a bridge in defiance of an obnoxious ogre. The production involves creative extensions of the stories that make the audience part of the action! <br> &nbsp;</p>			</p>    			<br><br>",26.0695412,05/07/2011,http://www.artscalendar.com/event/detail/440828793/Caps_4_SaleThree_Billy_Goats_,Caps 4 Sale/Three Billy Goats
,-80.134567,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828792/stuart_medium.jpg,FL,Aventura,3385 NE 188th Street,Aventura Art and Cultural Center,05/14/2011,"Theatre IV, the nation's second largest touring theatre for young audiences, will present Stuart Little. From the loving heart of E. B. White, author of Charlotte's Web, comes this merry musical about a noble mouse that jumps headlong into adventures big enough to match any imagination. By turns funny, tender and exciting, Stuart Little mixes gorgeous child-size puppets with live actors to work theatrical magic.</p>			</p>    			<br><br>",25.949623,05/14/2011,http://www.artscalendar.com/event/detail/440828792/Stuart_Little,Stuart Little
,,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828802/fancy_medium.jpg,FL,Fort Lauderdale,2400 Civic Center Place,Miramar Cultural Center,04/16/2011,"Fancy Nancy &amp; Other Storybooks, a musical revue based on popular children's literature. Six delightful stories come to life in Theatreworks USA's musical revue Fancy Nancy &amp; Other Storybooks . Performed by a five-member cast who portray dozens of characters throughout the show, the stories represent various issues, themes and ideas relevant to a broad and diverse audience of children. Books featured in the show include: FANCY NANCY - Nancy just doesn't understand why she's the only one who appreciated the value of frilly accessories and a prodigious vocabulary. It's time to teach her family how to be fancy! BABYMOUSE, THE MUSICAL - Curtain up, light the lights! Will the irresistible, irrepressible Babymouse win the lead in the school musical or will Felicia Furrypaws steal the show? DUCK FOR PRESIDENT - The winds of change are blowing, and a politically ambitious Duck is leading the revolution! But can he bring a new bill to Capitol Hill? I HAVE TO GO! - Andrew insists that he doesn't need to use the restroom, but once he's zipped, snapped, buttoned, and buckled in the backseat, he hears the call of nature. LEONARDO, THE TERRIBLE MONSTER - Though he isn't big and he can't seem to frighten anyone, Leonardo just knows he can scare the tuna salad out of the biggest scaredy-cat. PIRATES DON'T CHANGE DIAPERS -- When Jeremy Jacob's old seafaring mateys show up to claim a buried treasure, they wake up his little sister, and the whole piratical crew must go on.</p>			</p>    			<br><br>",,04/16/2011,http://www.artscalendar.com/event/detail/440828802/Fancy_Nancy_and_Other_Storybooks,Fancy Nancy and Other Storybooks
,-80.2265545,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828801/frog_medium.jpg,FL,Fort Lauderdale,3100 Ray Ferrero Junior Boulevard,Rose and Alfred Miniaci Performing Arts Center,04/24/2011,"Stages Productions magical tale of The Frog Prince comes to life with its timeless lessons of compassion, keeping promises, and true beauty. This powerful musical cleverly mixes these vital themes with great songs, comedy, dancing, and just enough romance to create a memorable experience for the whole family. Join the enchanted frog, the beautiful princess, and the entire kingdom as they learn that &quot;you can't judge a book by its cover, and you can't judge a frog by his warts!&quot;</p>			</p>    			<br><br>",26.0695412,04/24/2011,http://www.artscalendar.com/event/detail/440828801/Frog_Prince,Frog Prince
,-80.134567,http://www.artscalendar.com/sites/artscalendar.com/images/event/440921097/zero_medium.jpg,FL,Aventura,3385 NE 188th Street,Aventura Art and Cultural Center,02/27/2011,"Mazel Musicals, Inc. and the Broward Center for the Performing Arts present Zero Hour. Set in theatre legend Zero Mostel's painting studio on West 28th Street, a na&iuml;ve reporter attempts to interview the famously volatile artist, prompting an explosion of memory, humor, outrage and juicy backstage lore.</p> <p>Mostel is remembered for his comedic genius and his definitive roles, but in the 1950's, he was equally known for his place on the infamous Hollywood blacklist. Directed by three-time Oscar-nominated film star Piper Laurie, Jim Brochu's striking portrayal brings all of Mostel's swagger, ferocity, intelligence and fantastic wit back to the stage in this volcanic tour-de-force.<br> &nbsp;</p>			</p>    			<br><br>",25.949623,02/16/2011,http://www.artscalendar.com/event/detail/440921097/Zero_Hour,Zero Hour
stranahan1@aol.com,-80.13746,http://www.artscalendar.com/sites/artscalendar.com/images/org/220014809/indexhouse_medium.gif,FL,Fort Lauderdale,335 South East Sixth Avenue at Las Olas Boulevard,Stranahan House,05/01/2011,Participants will be introduced to the spirits that dwell in the Historic Stranahan House. You will hear the results of the Paranormal Investigations held in this House Museum. You will take a boat ride down the New River while listening to stories of the the colorful characters that once lived along the banks of the New River.</p>			</p>    			<br><br>,26.11852,05/16/2010,http://www.artscalendar.com/event/detail/440742585/River_Ghost_Tour,River Ghost Tour
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828800/pooh_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,05/01/2011,"Join Christopher, and his best friend Pooh, and the whole animal crew for a delightful, eye-opening adventure told with the hands and voices of the deaf and hearing actors. Follow Pooh and Piglet on a Heffalump hunt, watch the Rabbit scheme to rid the forest of Kanga's dreaded bathtub, and help Eeyore search for his tail. Along the way you just might pick up a few lessons of friendship, loyalty and acceptance. Featuring the brilliant talent of Sign Stage on Tour in its 15th touring year, this family production is signed and spoken simultaneously.<br> &nbsp;</p>			</p>    			<br><br>",26.1193,05/01/2011,http://www.artscalendar.com/event/detail/440828800/Winne_the_Pooh,Winne the Pooh
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828809/madam_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,03/24/2011,"Japan, early twentieth century. On a flowering terrace above Nagasaki harbor, U.S. Navy Lieutenant B. F. Pinkerton inspects the house he has leased from a marriage broker, Goro, who has just procured him three servants and a geisha wife, Cio-Cio-San, known as Madama Butterfly.<br> <br> <br> &nbsp;</p>			</p>    			<br><br>",26.1193,03/24/2011,http://www.artscalendar.com/event/detail/440828809/Madama_Butterfly,Madama Butterfly
,,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828799/butterfly_medium.jpg,FL,Fort Lauderdale,2400 Civic Center Place,Miramar Cultural Center,05/02/2011,"Triumph of the human spirit, this play shares the hopes, the fears, and the beauty of the children of Terezin. Over 15,000 Jewish children passed through Terezin Concentration Camp during World War II in which fewer than 100 survived. Their true story, told through the artwork and poetry they left behind, creates a compelling picture of defiance and of vibrant life!</p>			</p>    			<br><br>",,05/02/2011,http://www.artscalendar.com/event/detail/440828799/I_Never_Saw_Another_Butterfly_,I Never Saw Another Butterfly
,-80.134567,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828805/neil_medium.jpg,FL,Aventura,3385 NE 188th Street,Aventura Art and Cultural Center,04/02/2011,"Rob Garett has headlined at Caesar's Palace, the Sands Hotel and the Tropicana in Las Vegas. He has performed all over the world from London, England to Oslo, Norway and now he is coming to the Aventura Arts &amp; Cultural Center.</p> <p>4/2/2011<br> Aventura Arts &amp; Cultural Ctr<br> &nbsp;</p>			</p>    			<br><br>",25.949623,04/02/2011,http://www.artscalendar.com/event/detail/440828805/Rob_Garett_King_of_Diamonds_A_Neil_Diamond_Tribute_Concert_,"Rob Garett ""King of Diamonds"" - A Neil Diamond Tribute Concert"
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440471035/laffing_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,05/14/2011,"Laffing Matterz, a live, original, musical comedy revue spoofing current events, returns to Fort Lauderdale at the Broward Center for the Performing Arts. Laffing Matterz combines the best of dinner theater with the hilarity of topical satire in a one of a kind evening that everyone will enjoy.</p>			</p>    			<br><br>",26.1193,10/15/2009,http://www.artscalendar.com/event/detail/440471035/Laffing_Matterz,Laffing Matterz
,-80.196719,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828797/pooh_medium.jpg,FL,Miami,11300 Northeast Second Avenue,Broad Center for the Performing Arts,05/04/2011,"5/4/2011<br> Amaturo Theater<br> Join Christopher, his best friend Pooh, and the whole animal crew for a delightful, eye-opening adventure told with the hands and voices of the deaf and hearing actors.</p>			</p>    			<br><br>",25.878502,05/04/2011,http://www.artscalendar.com/event/detail/440828797/Winnie_the_Pooh,Winnie the Pooh
,-80.136172,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828796/doktor_medium.jpg,FL,Fort Lauderdale,707 Northeast Eighth Street,Broward Center for the Performing Arts  &gt; Parker Playhouse,05/05/2011,"Docktor Kaboom! takes his audience on an amazing educational tour of the modern scientific method, using humor and comedy while demonstrating spectacular applications of the physical sciences.</p>			</p>    			<br><br>",26.134246,05/05/2011,http://www.artscalendar.com/event/detail/440828796/Doktor_Kaboom_,Doktor Kaboom!
,-80.134567,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828794/doktor_medium.jpg,FL,Aventura,3385 NE 188th Street,Aventura Art and Cultural Center,05/06/2011,"Doktor Kaboom! is an interactive performance that creatively blends theatre arts with the wonders of scientific exploration. Join him for a sidesplitting journey of increasingly spectacular, and often successful, experiments and demonstrations. Docktor Kaboom! takes his audience on an amazing educational tour of the modern scientific method, using humor and comedy while demonstrating spectacular applications of the physical sciences.</p>			</p>    			<br><br>",25.949623,05/06/2011,http://www.artscalendar.com/event/detail/440828794/Doktor_Kaboom,Doktor Kaboom!
,,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828795/caps4_medium.jpg,FL,Fort Lauderdale,2400 Civic Center Place,Miramar Cultural Center,05/06/2011,Hudson Vagabond Puppets uses bunraku puppetry to act out the familiar story of the cap salesman who falls asleep under a under a 10-foot tall canopy of trees and wake up without his wares!</p>			</p>    			<br><br>,,05/06/2011,http://www.artscalendar.com/event/detail/440828795/Caps_for_Sale_,Caps for Sale
,-80.2265545,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828793/caps_medium.jpg,FL,Fort Lauderdale,3100 Ray Ferrero Junior Boulevard,Rose and Alfred Miniaci Performing Arts Center,05/07/2011,"Hudson Vagabond Puppets uses bunraku puppetry to act out the familiar story of the cap salesman who falls asleep under a under a 10-foot tall canopy of trees and wake up without his wares! The second act is the story of three increasingly large billy-goats, attempting to cross a bridge in defiance of an obnoxious ogre. The production involves creative extensions of the stories that make the audience part of the action! <br> &nbsp;</p>			</p>    			<br><br>",26.0695412,05/07/2011,http://www.artscalendar.com/event/detail/440828793/Caps_4_SaleThree_Billy_Goats_,Caps 4 Sale/Three Billy Goats
,-80.134567,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828792/stuart_medium.jpg,FL,Aventura,3385 NE 188th Street,Aventura Art and Cultural Center,05/14/2011,"Theatre IV, the nation's second largest touring theatre for young audiences, will present Stuart Little. From the loving heart of E. B. White, author of Charlotte's Web, comes this merry musical about a noble mouse that jumps headlong into adventures big enough to match any imagination. By turns funny, tender and exciting, Stuart Little mixes gorgeous child-size puppets with live actors to work theatrical magic.</p>			</p>    			<br><br>",25.949623,05/14/2011,http://www.artscalendar.com/event/detail/440828792/Stuart_Little,Stuart Little
,-80.140314,http://www.artscalendar.com/sites/artscalendar.com/images/event/440862076/ethan_medium.jpg,FL,Hollywood,1650 Harrison Street,Art and Culture Center of Hollywood,03/06/2011,"At age nine, Ethan is taking the entertainment world by storm with an amazing talent well beyond his years. The young pianist and composer seamlessly brings to life some of music&rsquo;s most well known classics and biggest hits from every era and genre, entertaining crowds with a repertoire that spans from Bach and Mozart to disco, jazz, pop, and rock songs. Witness the musical virtuosity of Ethan Bortnick as he delivers a trip through music&rsquo;s rich history and introduces some of his very own compositions, including the entertaining and inspiring stories behind his original songs. As motivating as they are entertaining, his concerts captivate both kids and adults while reminding the audience that &ldquo;anything is possible.&rdquo; This is a rare opportunity to experience a uniquely gifted musician and entertainer in a show that&rsquo;s magical and inspiring for all ages!</p>			</p>    			<br><br>",26.010378,03/05/2011,http://www.artscalendar.com/event/detail/440862076/Ethan_Bortnick_and_His_Musical_Time_Machine,Ethan Bortnick and His Musical Time Machine
,-80.119747,http://www.artscalendar.com/sites/artscalendar.com/images/event/440741533/markferincola_medium.jpg,FL,Miami Beach,6701 Collins Ave,Deauville Hotel,01/01/2037,"Mothers Day May 9, 2010 6 &ndash; 9 pm.</p> <p>Come experience this great show, at the Deauville Hotel. An evening of Live Music, Entertainment and Dancing to an18 pc. Orchestra, Playing Jazz, Swing, Ballads, Blues, Latin and more. Featuring: Terri Gonzalez, Our Show Dancers, The All Star Circus performers, S. Florida&rsquo;s best Stand up Comedian&rsquo;s and Special Guest performers, all on stage in the &ldquo;Jazz Lounge Supper Club &rdquo; with a large dance floor. Dance floor is open during the show when the band is on !</p> <p>&nbsp;The Big Band Show is a monthly show held at the legendary &quot;Deauville Hotel&rdquo; on the 2nd Sunday of each month</p> <p>Appetizer, Ala Carte&rsquo; and Pre Fixe&rsquo; Dinner menu available as well as a Full Service Bar. &ldquo;Deauville Beach Resort Hotel&rdquo; 6701 Collins ave. Miami Beach Fl. Show Tickets $20.00 Available at www.markfernicola.com or call 954 557-7993 We accept all major credit cards. <br> &nbsp;</p>			</p>    			<br><br>",25.850514,05/09/2010,http://www.artscalendar.com/event/detail/440741533/A_SWINGIN_EVENING_OF_ENTERTAINMENT_with_MARK_FERNICOLA_AND_THE_LAST_FLIGHT_OUT_BIG_BAND_,“A SWINGIN’ EVENING OF ENTERTAINMENT” with MARK FERNICOLA AND THE LAST FLIGHT OUT BIG BAND.
,-80.147971,http://www.artscalendar.com/sites/artscalendar.com/images/event/440899032/mods2c-autonation_medium.jpg,FL,Fort Lauderdale,401 Southwest Second Street,Museum of Discovery and Science,09/05/2011,"In Animation&rsquo;s stimulating and fun environment, visitors will explore the process of animation from concept to finished product &mdash; from storyboarding, character design, and drawing techniques to movement, timing, filming, and sound. Larger-than-life graphics of popular Cartoon Network characters provide a colorful backdrop to the exhibit, which also explores the history of animation and features a screening room and a cartoon museum. Animation was developed by the Oregon Museum of Science and Industry in collaboration with Cartoon Network. <br> &nbsp;</p>			</p>    			<br><br>",26.120993,05/28/2011,http://www.artscalendar.com/event/detail/440899032/Animation_Exhibit_,Animation Exhibit
