city,address,venue,description,email,longitude,zipcode,image,state,title,website,ticketPhone,times,latitude,dates,tickets,moreInfoLink
Riverside,Inland Empire Artists II,Inland Empire Artists II,"I am soliciting work for Inland Empire Artists II. <br> <br> <br> <br> If you are or have been associated with the Inland Empire by employment, studio, teaching, or residence, I invite you to submit three digital images of your art in your email response. Also, please inform your artist friends. <br> <br> <br> <br> Model for labeling your images: The number up front, then your name and title:<br> <br> <br> <br> 1-pablopicasso-head.jpg<br> <br> 2-pablopicasso-friend.jpg<br> <br> 3-pablopicasso-house.jpg<br> <br> <br> <br> Resolutions below around 72dpi x 2MB each will produce pixelated images.<br> <br> <br> <br> I will compile all of the work into a &quot;moviette,&quot; for uploading to YouTube. I will let you know when it's uploaded. Cheers!<br> <br> <br> <br> John Dingler<br> <br> &nbsp;</p>			</p>    			<br><br>",johndinglerart,,Inland Empire Artists II,http://www.inlandarts.com/sites/inlandarts.com/images/event/441153179/il_fullxfull_37328481[1]_medium.jpg,CA,Inland Empire Artists II,,888 888-8888,Ongoing,,03/10/2011-04/21/2011,none,http://www.inlandarts.com/event/detail/441153179/Inland_Empire_Artists_II
Ontario,4000 E Ontario Center Pkwy,Citizens Business Bank Area,"Young Zo&eacute; is bored; her parents, distant and apathetic, ignore her. Her life has lost all meaning. Seeking to fill the void of her existence, she slides into an imaginary world&mdash;the world of Quidam&mdash;where she meets characters who encourage her to free her soul.<br> <br> <br> <br> Quidam: a nameless passer-by, a solitary figure lingering on a street corner, a person rushing past and swallowed by the crowd. It could be anyone, anybody. Someone coming or going at the heart of our anonymous society. A member of the crowd, one of the silent majority. The one who cries out, sings and dreams within us all. This is the &ldquo;quidam&rdquo; whom this show allows to speak. This is the place that beckons&mdash;a place for dreaming and genuine relations where all quidams, by proclaiming their individuality, can finally emerge from anonymity.<br> <br> &nbsp;</p>			</p>    			<br><br>",,-117.566062,91764,http://www.inlandarts.com/sites/inlandarts.com/images/event/441163563/quidam[1]_medium.jpg,CA,Cirque Du Soleil presents: Quidam,http://www.cirquedusoleil.com/quidam,909-244-5653,"Wednesday, April 27 at 7:30pm",34.072544,04/27/2011-05/01/2011,,http://www.inlandarts.com/event/detail/441163563/Cirque_Du_Soleil_presents_Quidam
Riverside,4800 Magnolia Ave.,Landis Performing Arts Center,"Book by RUPERT HOLMES Music by JOHN KANDER Lyrics by FRED EBB Original Book and Concept by PETER STONE Additional Lyrics by JOHN KANDER and RUPERT HOLMES When a Broadway musical is in its out-of-town tryout&hellip; well, sometimes it's murder! Never fear! Boston's finest detective, and a diehard musical theatre fan himself, is on the case, and between the show stoppers (by John Kander and Fred Ebb) and the heart stoppers (provided by Rupert Holmes and Peter Stone), all will be hilariously revealed!</p>			</p>    			<br><br>",,-117.384678,92506,http://www.inlandarts.com/sites/inlandarts.com/images/event/440858653/curtains_with_curtain_color_icon[1]_medium.jpg,CA,CURTAINS -The Musical COmedy Whodunit!,http://www.PerformanceRiverside.org,(951) 222-8100,"April 1, 2, 8, and 9, 2011 at 8pm April 2, 3, 9, and 10, 2011 at 2pm Discovery Theatre Performance for School Field Trips April 1, 2011 at 10am",33.9715693,04/01/2011-04/10/2011,"$27, $34, $41, and $48 with special pricing for groups of 10 or more Ask about pricing for Discovery Theatre Performances for School Field Trip groups",http://www.inlandarts.com/event/detail/440858653/CURTAINS_The_Musical_COmedy_Whodunit
San Bernardino,562 West Fourth Street,California Theatre of the Performing Arts,"The New Mel Brooks Musical &ldquo;Young Frankenstein,&rdquo; based on the hit movie comedy, is coming to San Bernardino for two performances, April 6-7 at the California Theatre of the Performing Arts, 562 W. Fourth St. Curtain is 8 p.m. both days. Tickets are $38.50-$77.50, www.ticketmaster.com, www.livenation.com. (909) 885-5152. Winner of the 2008 Outer Critics Circle Award and the Broadway.com Audience Award for Best Musical, &ldquo;Young Frankenstein&rdquo; delivers all your favorite moments from the classic film, plus brand-new show-stopping numbers for the Broadway stage, including &quot;Transylvania Mania,&quot; &quot;He Vas My Boyfriend&quot; and &quot;Puttin' on the Ritz.&quot; <br> &nbsp;</p>			</p>    			<br><br>",,-117.295449,92404,http://www.inlandarts.com/sites/inlandarts.com/images/event/441020269/young-frankenstein-700[1]_medium.jpg,CA,"The New Mel Books Musical ""Young Frankenstein""",,909-885-5152,8 p.m.,34.106814,04/06/2011-04/07/2011,$38.50-$77.50,http://www.inlandarts.com/event/detail/441020269/The_New_Mel_Books_Musical_Young_Frankenstein
San Jacinto,1499 N. State St,Mt. San Jacinto College's Fine Art Gallery,"From March 12 through April 7, the Mt. San Jacinto College Art Gallery will be featuring the &ldquo;2011 Faculty Show&rdquo; This is a highly anticipated exhibit that occurs every other year in the gallery. <br> <br> In addition to teaching art, the instructors of the MSJC Art Department are practicing artists as well. This exhibition gives the wider community an opportunity to not only appreciate the artistic talents of these instructors but to also see a variety of approaches to contemporary art making.<br> <br> The show will promise to be a diverse one, featuring instructors who represent the college&rsquo;s San Jacinto, Menifee, and Temecula campuses. The art on display encompasses a wide range of media including painting, sculpture, drawing, and ceramics. The exhibit will also feature a large scale installation piece.<br> <br> &nbsp;</p>			</p>    			<br><br>",,-116.966682,92583,http://www.inlandarts.com/sites/inlandarts.com/images/event/441128549/jscahill_huntington_9x12[1]_medium.jpg,CA,The 2011 Faculty Show,http://www.msjc.edu/artgallery,,"Monday - Thursday, 10-4. Opening reception will take place on Saturday, March 12, from 3-5pm.",33.806842,03/12/2011-04/07/2011,free,http://www.inlandarts.com/event/detail/441128549/The_2011_Faculty_Show
La Quinta,78015 Main Street,Old Town La Quinta,"Presenting a diverse collection of more than 70 Artists exhibiting their original creations along Old Town La Quinta's picturesque Main Street - lined with restaurants, boutiques, cafes, and shops. Live music and a wine bar make this the perfect place to come on one of the seven select Saturdays throughout the season in the Coachella Valley.			</p>    			<br><br>",Kathleen@LQAF.com,,92253,http://www.inlandarts.com/sites/inlandarts.com/images/event/440952707/auu[1]_medium.jpg,CA,Art Under the Umbrellas at Old Town La Quinta,http://www.LQAF.com,760-564-1244,10 am to 4 pm on 7 select Saturdays throughout the season.,,11/06/2010-04/09/2011,,http://www.inlandarts.com/event/detail/440952707/Art_Under_the_Umbrellas_at_Old_Town_La_Quinta
San Bernardino,562 West Fourth Street,California Theatre of the Performing Arts,"Film legend Buster Keaton stars in the 1927 silent movie comedy &ldquo;The General,&rdquo; in a screening featuring the Mighty Wurlitzer Organ, April 9 at the California Theatre of the Performing Arts, 562 W. Fourth St., San Bernardino. The film/organ program begins at 2 p.m. When Union spies during the Civil War steal an engineer&rsquo;s beloved locomotive, called The General, he pursues it single handedly and straight through enemy lines. The movie is considered one of the greatest silent films. Tickets are $7-$15, www.tiketmaster.com, www.livenation.com, (909) 885-5152.<br> <br> &nbsp;</p>			</p>    			<br><br>",,-117.295449,92404,http://www.inlandarts.com/sites/inlandarts.com/images/event/441020277/the_general[1]_medium.jpg,CA,"""The General,"" starring Buster Keaton, and featuring the Mighty Wurlitzer Organ",http://www.californiatheatre.net,909-885-5152,2 p.m.,34.106814,04/09/2011,$7-$15,http://www.inlandarts.com/event/detail/441020277/The_General_starring_Buster_Keaton_and_featuring_the_Mighty_Wurlitzer_Organ
Redlands,2024 Orange Tree Lane,San Bernardino County Museum,"What killed North America&rsquo;s mammoths at the end of the Pleistocene Epoch? Do scientists know who or what the culprit was? On Sunday, April 10, join Curator of Paleontology Eric Scott when he presents his own exciting new hypothesis explaining this prehistoric riddle in his lecture, &ldquo;End of an (Ice) Age,&rdquo; at the San Bernardino County Museum at 2pm. This presentation is open to the public and included in paid museum admission.<br> <br> The Pleistocene Epoch, ranging in age from two and a half million years ago to around eleven thousand years ago, was a period of time where North America teamed with life: mammoths, mastodons, ground sloths, giant bears and lions, and sabre-toothed cats, to name just a few. &ldquo;These great beasts all went extinct at the end of the Pleistocene, around 11,000 years ago, as did North American horses, camels, tapirs, and in some areas, ancient bison,&rdquo; said Scott. &ldquo;The question remains: why?&rdquo;<br> <br> The answer remains a mystery. Multiple scenarios have been proposed: climate change, overkill by early people, rampant disease, and cometary impact all form part of the debate. &ldquo;Does the Ice Age fossil record of our southwest region hold any clues for resolving this debate?&rdquo; asks Scott. &ldquo;Is it possible that some key evidence has been overlooked?&rdquo; <br> <br> Scott will discuss the pros and cons of all of the available scenarios and&mdash;for the first time ever at the County Museum&mdash;unveil his own recently-published hypothesis explaining the extinction event. The new hypothesis, which seeks answers among the extinct animals themselves rather than from outside forces, has attracted increasing attention in paleontologic circles, and was highlighted in the March 2011 edition of Scientific American magazine. It&rsquo;s a presentation you won&rsquo;t want to miss&mdash;visitors will never look at Ice Age extinctions the same way again!<br> <br> The San Bernardino County Museum is at the California Street exit from Interstate 10 in Redlands. The museum is open Tuesdays through Sundays and holiday Mondays from 9am to 5pm. Admission is $8 (adult), $6 (military or senior), $5 (student) and $4 (child aged 5 to 12). Children under five and Museum Association members are admitted free. For more information, visit www.sbcountymuseum.org. <br> <br> The museum is accessible to persons with disabilities. If assistive listening devices or other auxiliary aids are needed in order to participate in museum exhibits or programs, requests should be made through Museum Visitor Services at least three business days prior to your visit. Visitor Services&rsquo; telephone number is 909-307-2669 ext. 229 or (TDD) 909-792-1462.<br> ### <br> <br> &nbsp;</p>			</p>    			<br><br>",,-117.22231,92374,http://www.inlandarts.com/sites/inlandarts.com/images/event/441178967/eric_at_gypsum_cavesmall[1]_medium.jpg,CA,"Lecture, ""End od an (Ice) Age""",http://www.sbcountymuseum.org,(909) 307-2669,2pm,34.06883,04/10/2011,"$8 (adult), $6 (military or senior), $5 (student) and $4 (child aged 5 to 12). Children under five and Museum Association members are admitted free.",http://www.inlandarts.com/event/detail/441178967/Lecture_End_od_an_Ice_Age
Ontario,225 South Euclid Avenue,"Museum of History and Art, Ontario","This photographic exhibition is a brilliant collection of thirty-six large-scale archival pigment prints portraying a kaleidoscopic story of beauty and grace, work and family, spirituality and devotion, while also decoding the notion of documentation and representation. Award winning photographer, Fredric Roberts has photographed for years and his work is in the collections of Stanford University, Yale University and the Museum of Photographic Arts in San Diego, California. <br> <br> <br> &quot;When I look at the people I photograph, I see that they have a larger vision of life, a vision that transcends monetary wealth. It is about their relationship with their god, with their land, neighbors, and family. It is the power of those relationships that I want to communicate.&quot; - Fredric Roberts <br> <br> Funding support generously provided by The Grano Family Foundation, Brindell Gotlieb, Dr. and Mrs. Peter Bing, and the Gardner Bilingual Endowment<br> <br> [Image above: Courtesy Fredric Roberts, &quot;Dark Eyes, Mamapipala Village near Poshina, Gujarat&quot;]<br> <br> <br> &nbsp;</p>			</p>    			<br><br>",,-117.650445,91762,http://www.inlandarts.com/sites/inlandarts.com/images/event/441069995/mus_hum_darkeyes_small[1]_medium.jpg,CA,Humanitas: Images of India by Fredric Roberts,http://www.ci.ontario.ca.us/index.cfm/1605,,NOON TO 4:00 P.M.,34.06218,02/10/2011-04/10/2011,Admission is free.,http://www.inlandarts.com/event/detail/441069995/Humanitas_Images_of_India_by_Fredric_Roberts
Fontana,6281 Oleander Avenue,A. B. Miller High School,"Movement &amp; Sounds is an evening of dance presented by the Inland Empire's foremost high school for dance education. This year's program is an exploration of the human experience featuring Mark Haines' award winning work Solitude set to the music of Ella Fitzgerald, Anthony Loa explores the relationship and dynamics of Greek gods and goddesses, Rosa Rodriguez brings to stage another tr iumphant spiritual celebration of movement and devotion and Manny Meza's Empty Darkness chronicles a family's dispair as they lose their home to foreclosure. April Maclean, Nelly Camacho and Nicole Robinson complete the program with their views on love, life, humanity and California's budget crisis in education. <br> &nbsp;</p>			</p>    			<br><br>",webmaster@abmillerdance.com,-117.4489135,92336,http://www.inlandarts.com/sites/inlandarts.com/images/event/441181965/editedmailchimp2011[1]_medium.jpg,CA,Movement and Sounds,http://www.abmillerdance.com,909.357.5800 x10666,7pm,34.1358694,04/07/2011-04/09/2011,,http://www.inlandarts.com/event/detail/441181965/Movement_and_Sounds
Fontana,8463 Sierra Ave,Center Stage Theater,Join us for an evening of dining and deception as you help our crack team of detectives solve the case! Was it Mary Lou with the shoe in the Lieu? Or was it General Boom in the room with a broom? You will help us solve the mystery.</p>			</p>    			<br><br>,info@centerstagefontana.com,-117.435323,92335,http://www.inlandarts.com/sites/inlandarts.com/images/event/441164995/mystery[1]_medium.jpg,CA,Murder Mystery Weekend,http://www.centerstagefontana.com/?page_id=1047,(909) 429-7469,"Saturday 7:30PM, Sunday 7:00PM",34.099947,04/30/2011-05/01/2011,Adult Dinner &amp; Show $69.95 Senior (65+) Dinner &amp; Show $64.95 Children (12 &amp; Under) Dinner &amp; Show $34.95,http://www.inlandarts.com/event/detail/441164995/Murder_Mystery_Weekend
Riverside,4800 Magnolia Ave.,Landis Performing Arts Center,"Set at the beginning of the Romantic Period on the Island of Capri, this beautiful, bittersweet comedy celebrates some of Shakespeare&rsquo;s most wonderful characters; Viola, Olivia, Sir Toby Belch, Andrew Aguecheek, Feste and Malvolio. In Twelfth Night, Shakespeare mixes a potpourri of ingredients to achieve his comic effect&mdash;a set of twins, mistaking identities, a dash of dramatic irony, a dollop of romance, three boisterous merrymakers, and a puritanical sourpuss. Come celebrate the folly and joy of love lost and gained!<br> <br> &nbsp;</p>			</p>    			<br><br>",,-117.384678,92506,http://www.inlandarts.com/sites/inlandarts.com/images/event/441180845/landis_graphic_medium.jpg,CA,Twelfth Night,http://Landispac.com,951-222-8100,"May 5, 6 and 7 at 7pm",33.9715693,05/05/2011-05/08/2011,"$10 for presale price, $15 General Admission",http://www.inlandarts.com/event/detail/441180845/Twelfth_Night
Riverside,3834 Main Street Mall,The Barbara & Art Culver Center of the Arts,"A truly generous performance if you figure that when New York performance artist Sara Juli gives of herself, she&rsquo;s giving of her bank account too. That&rsquo;s the premise behind &ldquo;The Money Conversation&rdquo;, a theatrical experiment that involves you the audience. Juli&rsquo;s provocative conceptual piece places her on stage doling out her life savings (willingly!) as a way to work through money issues which she suspects her audience also shares. This risky artistic venture involves dance, improvisation, humor, lots of audience participation, and of course, a way to give the money back!</p>			</p>    			<br><br>",ucriversidepresents@ucr.edu,-117.3747351,92501,http://www.inlandarts.com/sites/inlandarts.com/images/event/440911601/sara(iearts)[1]_medium.jpg,CA,Sara Juli: “The Money Conversation”,http://www.ucriversidepresents.ucr.edu,(951)827-4629,8pm. House opens at 7:30pm.,33.981398,05/20/2011,Price to be determined by economic conditions at time of the performance. Tickets to UC Riverside Presents&rsquo; performances at the Culver Center are distributed night of show only and are required for entry. We recommend all attendees arrive at least thirty minutes early for performances they wish to attend. Info: (951)827-4629.,http://www.inlandarts.com/event/detail/440911601/Sara_Juli_The_Money_Conversation_
Rancho Cucamonga,12505 Cultural Center Dr.,Lewis Family Playhouse,"MainStreet Theatre Company presents the timeless classic, Anne of Green Gables, the story and misadventures of everyone&rsquo;s favorite red-headed orphan girl! Lucy Maud Montgomery&rsquo;s timeless classic, cherished by generations, comes to life in this charming musical adaptation. Production runs May 7-22, 2011 with show times on Saturdays at 1:00 pm &amp; 4:00 pm and Sundays at 1:00 pm, no performance Sunday, May 8th, at the Lewis Family Playhouse 12505 Cultural Center Drive, Rancho Cucamonga, CA 91739. Tickets: $17.00 General Admission, $15.00 Senior and $14.00 Youth are available online at www.lewisfamilyplayhouse.com or through the Box Office at (909) 477-2752.</p>			</p>    			<br><br>",,-117.532576,91739,http://www.inlandarts.com/sites/inlandarts.com/images/event/440804513/event_photo-38809-anne[1]_medium.jpg,CA,Anne of Green Gables,,(909) 477-2752,Saturdays - 1:00 PM &amp; 4:00 PM Sundays - 1:00 PM,34.112922,05/07/2011-05/22/2011,General: $17.00 Senior: $15.00 Youth: $14.00,http://www.inlandarts.com/event/detail/440804513/Anne_of_Green_Gables
Fontana,8463 Sierra Ave,Center Stage Theater,"Step back in time as the Platters perform their long list of hits. Having sold over 100 million records, romance is what made The Platters universally appealing in the 1950&rsquo;S and 1960&rsquo;S and still keeps them popular today. Their most popular #1 hits include The Great Pretender, Smoke Gets in Your Eyes, Magic Touch and many more!</p>			</p>    			<br><br>",info@centerstagefontana.com,-117.435323,92335,http://www.inlandarts.com/sites/inlandarts.com/images/event/441165007/platters[1]_medium.jpg,CA,The Platters Live!,http://www.centerstagefontana.com/?page_id=420,(909) 429-7469,7:30PM,34.099947,05/27/2011-05/28/2011,"Adult Dinner &amp; Show $69.95, Senior (65+) Dinner &amp; Show $64.95, Children (12 &amp; Under) Dinner &amp; Show $34.95",http://www.inlandarts.com/event/detail/441165007/The_Platters_Live
Twentynine Palms,73637 Sullivan Road,Theatre 29,"Wouldn't it be great fun to direct William Shakespeare's &quot;Hamlet&quot;? That was what Margo Daley always thought...until she is hired to do just that by the Peaceful Glen Memorial Players in their theater, a renovated funeral home. They DO have a couple of conditions, however. Margo has to make the play a melodrama, so the audience will know when to throw the popcorn. And they can't be too loud because the lady who lives under the theater bangs her cane on the stage. Oh, and Margo has to insert the sponsors' names into the play and, by the way, it has to take place in the Old West. &quot;And make sure the actors talk real loud because of all the noise the audience makes sucking their fingers,&quot; states one of the council members, an occupational hazard brought about by them selling barbecue before the show. All kinds of eccentric characters come out of the woodwork in this riotous tribute to life on the community theater stage. Even the pizza delivery boy is given parts - several since Margo only has four actors to portray the five-act tragedy. Fast lines and even faster exits punctuate this farce as Margo and her troupe of misguided actors find out what it's like when they begin &quot;Barbecuing Hamlet.&quot;</p>			</p>    			<br><br>",,-116.056172,92277,http://www.inlandarts.com/sites/inlandarts.com/images/event/440968079/barbequing_hamlet[1]_medium.jpg,CA,Barbequing Hamlet,http://www.theatre29.com,760-361-4151,Friday and Saturday 7:00PM,34.1264899,05/06/2011-06/04/2011,,http://www.inlandarts.com/event/detail/440968079/Barbequing_Hamlet
Fontana,8463 Sierra Ave,Center Stage Theater,Join the cast of TIBBIES as they take you on a &ldquo;Sentimental Journey&rdquo; back in time to &ldquo;Those Fabulous Forties&rdquo;. Relive the jazzy sounds of Cole Porter and the big band hits that made the cool cats swing! Hear the boogie-woogie bugle boy call the troops to visit the beauties at our own USO show in this high energy song and dance revue that&rsquo;ll get your fingers snappin&rsquo; and toes tappin&rsquo;!</p>			</p>    			<br><br>,info@centerstagefontana.com,-117.435323,92335,http://www.inlandarts.com/sites/inlandarts.com/images/event/441165013/fab40s[1]_medium.jpg,CA,Those Fabulous Forties,http://www.centerstagefontana.com/?page_id=889,(909) 429-7469,"Fridays 7:30PM, Saturdays 7:00PM, Sundays 2:00PM",34.099947,04/01/2011-06/19/2011,"Adult Dinner &amp; Show $57.95, Senior (65+) and Military Dinner &amp; Show $53.95, Children (12 and under) Dinner &amp; Show $33.95",http://www.inlandarts.com/event/detail/441165013/Those_Fabulous_Forties
Rancho Cucamonga,"9037 Arrow Route, ste. 140",CAMP Fire USA,"CAMP FIRE USA will be hosting a weekend retreat, Camp Miss Independent.<br> <br> This event aims at teaching young women between the ages of 14-18 about financial literacy as well as healthy living. Our goal is to educate young women about bank accounts, financial aid, student loans, credit cards, savings accounts and scholarships.<br> <br> <br> <br> Additionally, we are having a university theme, which will highlight the following topics: dorm life, cafeteria food, freshman 15, time management, athletic teams, work study, resume writing, and dressing for interviews, and fun activities to do such as: archery, jazzercise, and bonfires. We will also provide the girls with some gifts to take home that will help them with their future endeavors. Some items in this kit are but are not limited to the following: outfit for interviews, DVD workout, body spray, notepads, pens, informational forms for all the workshops, planners, flash/thumb drive and much more.<br> <br> <br> <br> This event is FREE to young women between the ages of 14-18 and will be held at our Camp, Camp Nawakwa. Food and transportation will be provided for these young women. Buses will pick the girls up at our Rancho Cucamonga Office at the following address:<br> <br> 9037 Arrow Route, ste. 140<br> <br> Rancho Cucamonga, CA 91730.<br> <br> <br> <br> If you know a young woman between the age of 14-18 have them register by April 6, 2011 at the following link:<br> <br> http://www.campfiretoday.org/Camp Miss Independent/index_html<br> <br> <br> <br> The girls will need to register online and fax the registration forms to: (909) 483-5042.</p>			</p>    			<br><br>",jinouth@campfiretoday.org,,91730,http://www.inlandarts.com/sites/inlandarts.com/images/event/441183189/2colorthemeline-mtsan_medium.jpg,CA,"CAMP Miss Independent, a weekend Retreat for young women",http://www.campfiretoday.org/Camp Miss Independent/index_html,(909) 483-5042,5 p.m. - 12 p.m.,,04/08/2011-04/10/2011,,http://www.inlandarts.com/event/detail/441183189/CAMP_Miss_Independent_a_weekend_Retreat_for_young_women
